,cust_id,acc_id,acc_balance
17854,95103,10000014230,-290.27
17855,76789,10000000719,-171.06
17856,10245,10000006960,7.12
17857,17199,10000023796,-211.93
17858,92281,10000017043,-216.49
17859,40351,10000010090,-289.71
17860,16868,10000000188,-203.35
17861,80378,10000001872,-269.14
17862,75926,10000009643,-297.55
17863,93376,10000020771,-130.13
17864,35359,10000013849,-244.15
17865,94558,10000003811,-317.49
17866,80494,10000006742,-193.99
17867,57242,10000011354,-359.6
17868,14959,10000021801,-157.58
17869,98342,10000000819,-2.82
17870,10671,10000011675,-439.72
17871,83154,10000004401,-403.67
17872,28393,10000022029,-457.23
17873,74372,10000003759,-250.01
17874,85131,10000006374,-416.89
17875,35711,10000020471,-337.28
17876,69613,10000018410,-496.46
17877,24683,10000007280,-444.27
17878,28637,10000023046,-411.86
17879,76728,10000004048,-463.84
17880,49955,10000014510,-229.26
17881,88289,10000001922,-455.03
17882,82875,10000003953,-332.59
17883,87836,10000003243,-376.49
17884,22143,10000000032,-297.43
17885,76757,10000006171,-427.6
17886,37881,10000004404,-227.35
17887,22568,10000016112,-209.78
17888,92046,10000000050,-100.66
17889,44297,10000007195,-49.5
17890,25621,10000004505,-264.26
17891,92999,10000007514,-206.18
17892,49305,10000020054,-332.2
17893,68522,10000013532,-402.31
17894,33544,10000003265,-321.19
17895,85749,10000019636,-214.08
17896,96550,10000003787,-148.48
17897,84918,10000001680,-75.29
17898,50232,10000000436,-410.96
17899,60475,10000023043,-427.42
17900,56950,10000003834,-2.29
17901,38083,10000021323,-123.4
17902,75251,10000002922,-454.97
17903,80734,10000022608,-155.3
17904,24362,10000001910,-347.81
17905,79813,10000004867,-170.39
17906,70242,10000019623,-212.08
17907,14456,10000018905,-115.35
17908,60829,10000003410,-144.03
17909,45043,10000001502,-272.88
17910,61471,10000014641,-326.37
17911,32005,10000008634,-489.16
17912,97582,10000002577,-252.58
17913,89917,10000008623,-275.53
17914,90353,10000016002,-439.68
17915,53841,10000006912,-76.75
17916,12278,10000006985,-455.63
17917,22862,10000007528,-264.96
17918,92029,10000020464,-164.3
17919,71237,10000009078,-351.58
17920,34303,10000012995,-63.25
17921,24438,10000011564,-43.21
17922,99219,10000024260,-477.5
17923,78422,10000006107,-1.67
17924,83990,10000011875,-21.4
17925,62179,10000021535,-263.19
17926,71320,10000023618,-56.84
17927,60499,10000013040,-365.49
17928,77783,10000004206,-368.01
17929,81559,10000000117,-436.79
17930,85227,10000014905,-429.35
17931,97743,10000008248,-398.01
17932,28593,10000000110,-387.42
17933,63040,10000022076,-42.74
17934,31850,10000011205,-198.09
17935,93188,10000004514,-237.13
17936,82737,10000000708,-358.76
17937,61939,10000007907,-101.04
17938,87892,10000017393,1.91
17939,83289,10000012833,-405.3
17940,57923,10000007476,-436.29
17941,31022,10000001874,-112.46
17942,36318,10000009459,-231.58
17943,35174,10000009844,-202.73
17944,93383,10000007242,-42.91
17945,57989,10000023911,-314.6
17946,90055,10000012323,-280.17
17947,48339,10000009728,-194.03
17948,70803,10000017740,-382.67
17949,57399,10000007761,-304.18
17950,48714,10000021244,-265.35
17951,68190,10000005899,-10.65
17952,89224,10000018385,-187.11
17953,38831,10000016024,-27.2
17954,94991,10000019935,-380.37
17955,60516,10000018449,-82.93
17956,90053,10000000108,-62.04
17957,21064,10000019177,-1.83
17958,66212,10000002908,-172.3
17959,58235,10000016259,-352.42
17960,73690,10000012238,-396.53
17961,12470,10000001986,-313.9
17962,14356,10000021928,-109.73
17963,77677,10000002580,-428.51
17964,28736,10000018452,-213.05
17965,52954,10000008205,-138.98
17966,56707,10000022054,-472.03
17967,38452,10000017481,-22.06
17968,36720,10000017443,-158.22
17969,65372,10000024355,-164.01
17970,63304,10000014279,-311.99
17971,66154,10000021523,-86.3
17972,86363,10000000067,-227.99
17973,11337,10000024729,-398.49
17974,95979,10000009369,-374.13
17975,41968,10000005301,-329.42
17976,12587,10000011739,-232.57
17977,21694,10000019118,6.91
17978,91172,10000008413,-410.89
17979,44973,10000022933,-399.88
17980,18122,10000014907,-446.6
17981,43368,10000017547,-310.12
17982,53345,10000022343,-204.86
17983,83665,10000004576,-37.64
17984,79415,10000013350,-394.99
17985,50391,10000023551,-274.87
17986,51468,10000009908,-348.85
17987,39676,10000000478,-263.3
17988,94411,10000007838,-452.85
17989,86361,10000020456,-50.68
17990,86624,10000024618,-229.55
17991,60664,10000005974,-40.39
17992,46384,10000024446,-11.02
17993,29364,10000019781,-434.95
17994,24571,10000000251,-485.72
17995,16859,10000023471,-91.65
17996,15930,10000019591,-325.5
17997,43613,10000022210,-186.72
17998,42928,10000015100,-447.22
17999,32436,10000015982,-422.1
18000,26354,10000015179,-490.3
18001,76019,10000003286,-77.96
18002,81291,10000022799,-73.04
18003,84352,10000010635,-197.56
18004,16426,10000010880,-316.66
18005,12909,10000013277,-177.03
18006,44540,10000013673,-88.8
18007,37401,10000006292,-7.88
18008,73734,10000011926,-81.89
18009,28353,10000018169,-209.63
18010,52438,10000005947,-467.75
18011,96423,10000012126,-216.25
18012,37089,10000002452,-334.42
18013,48509,10000002122,-493.95
18014,18533,10000002653,-460.79
18015,35142,10000008366,-213.62
18016,17502,10000011943,-192.27
18017,49307,10000004924,-185.92
18018,47430,10000001747,-402.61
18019,95213,10000012751,-188.7
18020,54549,10000020148,-227.99
18021,15560,10000000822,-286.58
18022,22782,10000000407,-150.03
18023,19387,10000000994,-469.01
18024,36146,10000001159,-215.74
18025,57162,10000003044,-66.89
18026,42555,10000001113,-259.93
18027,56039,10000006083,-452.38
18028,41518,10000016484,-147.54
18029,20591,10000016480,-270.7
18030,49890,10000016228,-277.33
18031,28635,10000010269,-82.09
18032,36654,10000017996,-480.43
18033,82368,10000014937,-32.12
18034,65119,10000009267,-35.59
18035,37576,10000001827,-221.57
18036,34285,10000020540,-370.56
18037,83991,10000012298,-343.9
18038,37084,10000004460,-131.03
18039,68911,10000010288,-399.31
18040,92210,10000010120,-70.04
18041,32325,10000011567,-13.71
18042,71540,10000009691,-487.49
18043,97849,10000019207,-162.57
18044,29490,10000015146,-240.19
18045,35863,10000008798,-147.42
18046,41759,10000000825,-347.54
18047,94181,10000012122,-457.29
18048,29844,10000024005,-15.67
18049,84364,10000011133,-274.24
18050,13829,10000002620,-441.69
18051,71237,10000009076,-141.18
18052,92046,10000000047,-328.69
18053,89336,10000013343,-15.13
18054,43699,10000010320,-301.42
18055,24101,10000007813,-220.0
18056,85994,10000014708,-302.72
18057,13583,10000014227,-46.87
18058,49740,10000023816,-418.11
18059,41719,10000006747,-37.69
18060,24888,10000018697,-224.32
18061,99114,10000020146,-25.73
18062,98525,10000000219,-487.6
18063,16440,10000005676,-156.75
18064,47256,10000022695,-285.8
18065,95382,10000021500,-387.34
18066,49570,10000015117,-75.76
18067,62337,10000013012,-495.58
18068,18782,10000022349,-433.82
18069,10413,10000001683,-82.53
18070,12231,10000006424,-149.9
18071,79233,10000007959,-334.1
18072,34575,10000016857,-424.06
18073,73757,10000013401,-242.53
18074,54699,10000015311,-196.54
18075,54641,10000000027,-464.78
18076,82366,10000018019,-34.16
18077,77353,10000012541,-26.95
18078,58953,10000023291,-112.31
18079,94375,10000019014,-380.04
18080,28897,10000024634,-495.15
18081,57399,10000007762,-264.08
18082,79504,10000000099,-441.69
18083,35898,10000012568,-424.82
18084,76078,10000023014,-434.31
18085,67298,10000005801,-272.01
18086,72382,10000019871,5.1
18087,53265,10000023527,-197.59
18088,72180,10000014002,-121.0
18089,47336,10000015496,-284.58
18090,19728,10000010392,-57.02
18091,29286,10000012175,-277.94
18092,68550,10000008319,-396.77
18093,94556,10000003112,-252.09
18094,20524,10000016783,-250.99
18095,90757,10000007865,-0.76
18096,27415,10000011993,-380.67
18097,48877,10000003558,-1.3
18098,79958,10000007078,-141.06
18099,79165,10000003868,-157.52
18100,78691,10000008128,-386.14
18101,51564,10000017644,-111.47
18102,80831,10000007782,-197.26
18103,90313,10000009178,-280.35
18104,74866,10000002511,-325.11
18105,60914,10000013834,-457.67
18106,18801,10000011290,-134.36
18107,57404,10000024739,-11.64
18108,37549,10000005260,3.6
18109,85393,10000016952,-114.37
18110,69272,10000013606,-258.32
18111,86196,10000024699,-192.2
18112,99626,10000020898,-122.77
18113,94820,10000018801,-241.78
18114,35980,10000005896,-322.03
18115,94945,10000006037,-213.58
18116,20516,10000013273,-455.55
18117,86961,10000001627,-129.68
18118,74103,10000015240,-317.36
18119,21629,10000004111,-417.72
18120,88595,10000002250,-476.14
18121,86639,10000001192,-325.77
18122,52580,10000009697,-435.71
18123,29500,10000021548,-286.19
18124,92400,10000004964,-3.38
18125,71081,10000013974,-176.54
18126,98807,10000003096,-310.24
18127,55801,10000018917,-412.33
18128,83574,10000011039,-139.98
18129,89205,10000024134,-196.79
18130,75843,10000022161,-455.92
18131,59705,10000012094,-316.22
18132,48518,10000009397,-473.52
18133,75870,10000024593,-283.02
18134,26685,10000009918,-116.59
18135,61347,10000003769,-192.74
18136,36571,10000017211,-61.03
18137,28875,10000009333,-26.64
18138,15499,10000013839,-361.19
18139,59040,10000000542,-254.7
18140,79452,10000002492,-101.54
18141,67013,10000015828,-486.15
18142,47336,10000015498,-67.84
18143,48270,10000017624,-194.43
18144,10670,10000014200,-355.64
18145,93825,10000020125,-87.45
18146,25202,10000012806,-232.69
18147,61075,10000001790,-337.41
18148,75844,10000020723,-449.09
18149,88544,10000011005,-70.55
18150,39956,10000019100,-104.03
18151,35572,10000017334,-330.01
18152,93298,10000010625,-304.98
18153,28805,10000000195,-178.11
18154,11655,10000003680,-81.03
18155,16283,10000016407,-77.73
18156,52276,10000015163,-456.69
18157,71456,10000018522,-245.88
18158,45795,10000017636,-292.43
18159,47639,10000008174,-393.57
18160,18883,10000023589,-337.01
18161,90313,10000009179,-334.97
18162,50601,10000020091,-40.86
18163,80754,10000009518,-452.02
18164,19991,10000010299,-179.36
18165,83421,10000016931,-359.78
18166,61877,10000020069,-103.12
18167,46308,10000013222,-102.46
18168,11010,10000000700,-418.23
18169,75297,10000020708,-23.86
18170,67452,10000008726,-326.1
18171,65769,10000021199,-112.92
18172,89478,10000004678,-117.42
18173,69915,10000015525,-242.99
18174,92706,10000010532,-322.99
18175,77413,10000007218,-468.56
18176,72931,10000014546,-195.41
18177,46891,10000015456,-27.72
18178,42717,10000020532,-378.39
18179,41427,10000023890,-230.33
18180,36765,10000004025,-291.82
18181,21719,10000019122,-250.84
18182,34072,10000024505,-273.91
18183,63128,10000014621,-95.12
18184,73120,10000002575,-79.66
18185,94378,10000005474,-493.13
18186,76871,10000019202,-98.2
18187,32616,10000008721,-65.1
18188,92067,10000024136,-8.12
18189,92494,10000001083,-41.62
18190,39097,10000012978,-40.9
18191,27763,10000014573,-450.54
18192,85136,10000013993,-434.93
18193,53692,10000013526,-345.7
18194,70341,10000023069,-372.31
18195,16905,10000000892,-209.87
18196,32338,10000002413,-306.53
18197,36353,10000004013,-410.18
18198,87125,10000001048,-253.74
18199,78439,10000020182,-123.74
18200,21159,10000017989,-316.38
18201,15340,10000016839,-417.89
18202,15518,10000002224,-197.94
18203,58436,10000007530,9.71
18204,17571,10000005097,-401.43
18205,66828,10000015170,-132.57
18206,72457,10000005791,-124.11
18207,50663,10000007300,-154.23
18208,73656,10000004636,1.08
18209,51036,10000008913,1.26
18210,86889,10000008766,-268.81
18211,17484,10000013437,-316.78
18212,82482,10000002381,-56.16
18213,37020,10000013704,-322.26
18214,73897,10000000728,-70.34
18215,36841,10000000569,-30.66
18216,46278,10000024643,-490.14
18217,24255,10000012971,-261.27
18218,43168,10000022062,-122.42
18219,10677,10000024016,2.8
18220,48037,10000022729,-494.72
18221,41719,10000006748,-280.0
18222,36502,10000022250,-248.93
18223,93496,10000010041,-352.69
18224,74024,10000019701,-72.31
18225,35032,10000018615,-277.54
18226,74827,10000008418,-437.53
18227,95912,10000018210,-25.6
18228,52056,10000007094,-79.22
18229,65372,10000024353,-135.04
18230,61196,10000001673,-219.31
18231,66238,10000003489,-216.59
18232,57399,10000007763,-87.17
18233,23826,10000006021,-196.18
18234,22329,10000014765,-129.49
18235,64154,10000010828,-391.81
18236,23369,10000008882,-43.35
18237,57126,10000000895,-142.55
18238,60156,10000016238,-21.95
18239,70012,10000002637,-218.18
18240,95561,10000001415,-170.0
18241,71169,10000017173,-313.8
18242,77013,10000017886,-118.27
18243,48913,10000001000,-129.28
18244,19096,10000019161,-461.03
18245,43708,10000019193,5.03
18246,42856,10000008233,-386.25
18247,36831,10000021407,-409.8
18248,78012,10000003949,-135.69
18249,58028,10000017102,-392.59
18250,18430,10000019887,-181.36
18251,92281,10000017044,-338.63
18252,87841,10000018892,-70.44
18253,55642,10000000691,-427.88
18254,14021,10000001174,-474.44
18255,60241,10000002919,-392.51
18256,54620,10000000335,-262.74
18257,86306,10000017307,-401.03
18258,66919,10000024274,-307.2
18259,89421,10000000178,-215.51
18260,21486,10000020270,-164.26
18261,95014,10000004482,-411.05
18262,79638,10000002440,-75.95
18263,40028,10000021923,-239.9
18264,66347,10000020175,-497.7
18265,44859,10000007020,-191.15
18266,13405,10000004894,-63.47
18267,24006,10000018105,2.48
18268,50498,10000016233,-435.43
18269,69513,10000024419,-326.62
18270,72536,10000008268,-467.11
18271,54821,10000012885,-70.18
18272,23423,10000011597,-297.23
18273,28653,10000013233,-2.72
18274,71230,10000007456,-157.5
18275,26983,10000006987,-59.39
18276,92473,10000013079,-159.72
18277,35761,10000024129,-144.89
18278,33253,10000019909,-54.44
18279,25663,10000007376,-432.92
18280,26777,10000007998,-22.53
18281,84837,10000018120,-456.2
18282,72640,10000009417,-280.28
18283,59621,10000009322,-373.34
18284,31040,10000006093,-209.76
18285,21091,10000000470,0.84
18286,75282,10000018443,-255.9
18287,49065,10000023821,-393.48
18288,66157,10000011405,-263.65
18289,28768,10000000229,-385.58
18290,12434,10000020633,-55.14
18291,61896,10000011537,-57.44
18292,99626,10000020901,-24.53
18293,88617,10000024220,-389.03
18294,62565,10000012815,-425.82
18295,33841,10000021233,-194.1
18296,43302,10000002006,-29.17
18297,38756,10000016675,-452.26
18298,27805,10000007104,-149.51
18299,92222,10000014744,-448.29
18300,95470,10000002480,-383.86
18301,20319,10000017728,-103.25
18302,62558,10000015964,-16.79
18303,84669,10000003139,-122.5
18304,46092,10000011804,-52.34
18305,58415,10000016543,-438.18
18306,95959,10000021543,-260.59
18307,88033,10000024423,-68.56
18308,43151,10000022170,-213.09
18309,90405,10000002076,-405.96
18310,44115,10000002214,-353.01
18311,69080,10000007774,-137.59
18312,24140,10000015451,-274.33
18313,11014,10000023674,-135.87
18314,73799,10000006575,-414.62
18315,37989,10000004540,-187.41
18316,73790,10000014411,-127.36
18317,55070,10000017291,-200.5
18318,18680,10000003093,-201.52
18319,50719,10000019102,-151.1
18320,52140,10000001924,-171.04
18321,60015,10000003353,-38.03
18322,40669,10000017781,-476.54
18323,87552,10000022906,-346.26
18324,16726,10000006583,-192.88
18325,56144,10000005225,-222.35
18326,78474,10000015374,-377.92
18327,25960,10000019792,-351.1
18328,74784,10000022451,-456.44
18329,82909,10000011898,8.92
18330,12741,10000003522,-441.43
18331,60613,10000020218,-273.62
18332,73040,10000023095,-114.51
18333,41826,10000010684,-318.71
18334,16967,10000000931,-318.36
18335,55093,10000018201,-351.27
18336,85128,10000011394,-84.97
18337,77622,10000012959,-238.27
18338,81114,10000013513,-85.04
18339,44049,10000018789,-317.38
18340,87826,10000015220,-300.55
18341,47611,10000021853,-231.15
18342,70239,10000017615,-493.64
18343,66727,10000020339,-304.88
18344,42257,10000016850,8.87
18345,66545,10000011101,-371.72
18346,74719,10000010979,-62.07
18347,13490,10000013062,-485.03
18348,24525,10000012279,-169.7
18349,89167,10000014061,-394.73
18350,24431,10000010999,-307.6
18351,55825,10000011095,-281.28
18352,41730,10000023872,-58.17
18353,12147,10000010399,-419.88
18354,87672,10000009875,-451.4
18355,82152,10000009567,-281.98
18356,73239,10000004499,-287.21
18357,67497,10000006212,-347.16
18358,39841,10000011872,-326.43
18359,84502,10000012725,-247.5
18360,82977,10000015698,-372.78
18361,58402,10000015644,-85.24
18362,48063,10000017881,-192.54
18363,89627,10000008440,-436.85
18364,55438,10000002626,-421.26
18365,45281,10000010085,-109.93
18366,30974,10000000296,-106.4
18367,43339,10000012302,-111.15
18368,43400,10000022921,-485.33
18369,84669,10000003140,-115.52
18370,82417,10000011003,-248.97
18371,95869,10000014990,-193.88
18372,27144,10000012139,-230.58
18373,14817,10000003847,-150.71
18374,82594,10000001558,-494.97
18375,61064,10000018387,-332.47
18376,79126,10000022939,-370.2
18377,12408,10000022687,-228.17
18378,18714,10000010767,-30.79
18379,47208,10000009563,-28.56
18380,34946,10000011626,-138.82
18381,78430,10000012088,-335.89
18382,19605,10000016265,-246.59
18383,19638,10000020907,-493.48
18384,57162,10000003042,-173.05
18385,78608,10000019113,-304.43
18386,99986,10000015074,-127.99
18387,87384,10000008340,-308.73
18388,89801,10000016647,-366.0
18389,77046,10000016117,-364.16
18390,23829,10000024328,-466.81
18391,29231,10000012916,-442.91
18392,89473,10000023102,-420.4
18393,12458,10000000788,-292.03
18394,50043,10000023587,-258.07
18395,50267,10000012760,-0.11
18396,78199,10000013328,-454.82
18397,94149,10000008713,-214.05
18398,26009,10000012465,-366.02
18399,43503,10000007425,-374.96
18400,77139,10000015502,-173.38
18401,39407,10000011425,-98.2
18402,42282,10000019378,-273.33
18403,97665,10000022759,-270.02
18404,54303,10000005500,-197.54
18405,43895,10000011136,-302.73
18406,80982,10000011350,-478.26
18407,57993,10000024372,-51.4
18408,53800,10000001245,-456.55
18409,72867,10000023356,-428.47
18410,50973,10000001858,-470.95
18411,52959,10000010482,-487.21
18412,43616,10000019557,-254.56
18413,25794,10000018893,-76.1
18414,73427,10000011756,-303.31
18415,85686,10000015760,-125.58
18416,49218,10000007392,-400.07
18417,77712,10000002636,-104.59
18418,16474,10000005489,-80.95
18419,68128,10000008560,-256.99
18420,49843,10000012479,-170.54
18421,58260,10000012477,-252.1
18422,74827,10000008417,-46.03
18423,13325,10000000489,-366.79
18424,46424,10000002720,-270.37
18425,41501,10000016280,-144.47
18426,82636,10000024528,-362.46
18427,52140,10000001926,-11.93
18428,45330,10000014826,-329.62
18429,52227,10000011660,-447.11
18430,75882,10000020855,-194.04
18431,12434,10000020634,-253.61
18432,84616,10000004826,-177.89
18433,12255,10000016608,-399.5
18434,97831,10000005596,-203.81
18435,99500,10000014519,-343.15
18436,95805,10000022244,-13.64
18437,87374,10000020190,-91.75
18438,73459,10000006175,-211.8
18439,73961,10000016065,-320.88
18440,68894,10000014076,-355.77
18441,74183,10000010433,-122.08
18442,81017,10000013767,-371.31
18443,46396,10000010668,-163.91
18444,16385,10000000944,-257.09
18445,99574,10000018639,-455.4
18446,30754,10000019323,-1.98
18447,87323,10000023512,-275.95
18448,76620,10000002174,-257.85
18449,53379,10000012002,-360.12
18450,62469,10000022488,-96.42
18451,50748,10000007792,-89.51
18452,42907,10000018856,-336.96
18453,79685,10000003916,-210.53
18454,62908,10000021137,-7.81
18455,81941,10000007692,-200.14
18456,88271,10000019573,-405.74
18457,44030,10000017652,-498.0
18458,14814,10000016639,-464.14
18459,44048,10000005995,-173.25
18460,14324,10000004910,9.46
18461,19154,10000015153,-429.12
18462,65256,10000001728,-4.91
18463,28334,10000006536,-266.58
18464,56347,10000010506,-482.28
18465,98887,10000006617,-319.24
18466,39475,10000005611,-478.87
18467,45412,10000015421,-178.74
18468,39810,10000003403,-368.8
18469,85921,10000006965,-31.81
18470,73138,10000019587,-114.22
18471,35376,10000022206,-447.6
18472,48462,10000004900,-449.95
18473,45222,10000021005,-294.28
18474,78604,10000009926,-413.07
18475,67269,10000005962,-149.82
18476,49985,10000015286,-377.03
18477,52733,10000009785,-122.57
18478,20529,10000012932,-254.43
18479,84106,10000014921,-486.66
18480,27616,10000014784,-119.7
18481,84994,10000000204,-256.89
18482,54382,10000000076,-264.78
18483,61677,10000024287,-172.82
18484,28899,10000023863,-270.9
18485,12295,10000019667,-166.84
18486,17073,10000013642,-128.88
18487,23063,10000018806,-175.18
18488,38769,10000015936,-411.63
18489,99719,10000004054,-156.43
18490,90826,10000022246,-135.08
18491,56720,10000023377,-317.01
18492,98841,10000024571,-437.64
18493,74008,10000024725,-59.77
18494,27383,10000006552,-98.11
18495,20319,10000017729,-479.88
18496,76078,10000023017,-404.47
18497,24428,10000023717,-472.31
18498,89234,10000012412,-325.69
18499,19096,10000019164,-366.72
18500,71487,10000006266,-438.78
18501,88828,10000012042,-152.17
18502,95321,10000007512,-38.87
18503,50756,10000011339,-114.29
18504,34100,10000019106,-305.73
18505,98142,10000014450,-126.62
18506,87849,10000019169,-260.08
18507,54950,10000004793,-344.82
18508,23815,10000008283,-61.07
18509,94104,10000003024,-490.65
18510,16795,10000009140,-77.56
18511,34755,10000012639,-358.49
18512,22482,10000012160,-5.79
18513,41028,10000017871,-175.52
18514,27679,10000012456,-15.5
18515,75072,10000008397,-9.7
18516,88659,10000024639,-336.1
18517,85069,10000007068,-223.37
18518,42416,10000006725,-367.56
18519,25714,10000011988,-296.07
18520,46693,10000014427,-126.22
18521,20148,10000010720,-215.5
18522,25625,10000009681,-458.22
18523,48289,10000014220,-422.06
18524,36409,10000010901,-113.16
18525,47446,10000011143,-265.35
18526,67813,10000014796,-233.24
18527,79325,10000002371,-419.53
18528,29460,10000011857,-405.9
18529,84075,10000012852,-147.89
18530,14863,10000008455,-375.19
18531,50007,10000005848,-62.74
18532,86872,10000000318,-485.36
18533,53016,10000023413,-477.28
18534,89837,10000008075,-472.62
18535,71180,10000023930,-32.44
18536,28113,10000003005,-40.69
18537,67995,10000003827,-160.29
18538,14377,10000011844,-193.84
18539,87463,10000002273,-167.01
18540,44593,10000022002,-411.04
18541,53910,10000008965,-447.5
18542,35792,10000017008,-222.63
18543,17842,10000009150,7.45
18544,43609,10000012227,-342.28
18545,24045,10000021882,-481.08
18546,83231,10000012917,-112.68
18547,67465,10000020831,-173.21
18548,27741,10000011901,-94.3
18549,34495,10000007337,-48.38
18550,39974,10000012948,-63.37
18551,58916,10000010769,-411.51
18552,72383,10000001621,-169.8
18553,81228,10000016104,-401.07
18554,63245,10000015895,-325.17
18555,96792,10000013206,-58.85
18556,27563,10000009387,-142.94
18557,27474,10000021505,-371.65
18558,69234,10000015334,-16.21
18559,46914,10000021871,-251.67
18560,49681,10000021571,-362.44
18561,13814,10000021494,-434.6
18562,97777,10000021891,-329.64
18563,49728,10000008291,-232.91
18564,78789,10000023192,-141.69
18565,70127,10000016109,-166.92
18566,65955,10000023158,-166.05
18567,40776,10000014516,-300.44
18568,58195,10000021815,-255.42
18569,50539,10000010068,-338.31
18570,87103,10000004885,-291.3
18571,52389,10000021819,-178.62
18572,58612,10000006974,-364.55
18573,22320,10000008359,-419.43
18574,13515,10000003181,-84.41
18575,47677,10000019080,-191.29
18576,70848,10000000917,-261.69
18577,32740,10000007115,-10.64
18578,72848,10000013603,-217.85
18579,30385,10000005457,-316.61
18580,47918,10000022641,-390.66
18581,10294,10000019364,-195.32
18582,31582,10000006691,-136.72
18583,21887,10000004967,4.53
18584,51184,10000007420,-480.7
18585,72105,10000013253,-472.92
18586,85257,10000000403,-98.27
18587,80283,10000003985,-185.57
18588,79648,10000019719,-463.45
18589,38999,10000003399,-36.5
18590,95697,10000011050,-409.41
18591,51702,10000006386,-302.56
18592,72711,10000010278,-275.15
18593,25681,10000017055,-271.2
18594,96620,10000013750,-101.42
18595,26694,10000005310,-444.33
18596,47121,10000011153,-150.28
18597,58927,10000002265,-207.79
18598,41173,10000013973,-333.78
18599,21850,10000006299,-475.22
18600,83400,10000022467,-499.56
18601,12520,10000018865,-221.04
18602,85559,10000006330,-275.18
18603,68990,10000011630,-197.5
18604,11759,10000004324,-51.6
18605,71503,10000008654,-425.96
18606,30876,10000006496,-126.89
18607,24097,10000022277,-255.39
18608,15295,10000018195,-467.15
18609,98611,10000016612,-330.44
18610,12839,10000018872,-369.58
18611,31307,10000020793,-221.91
18612,80081,10000001932,-397.26
18613,32010,10000014887,-139.47
18614,18736,10000023932,-335.56
18615,88463,10000011526,-278.62
18616,71328,10000018508,-434.96
18617,44978,10000006769,-197.41
18618,39248,10000004383,-321.21
18619,40453,10000004957,-482.36
18620,44115,10000002212,-497.87
18621,60121,10000017783,-398.0
18622,60370,10000015931,-396.58
18623,72758,10000018124,-398.9
18624,53071,10000022973,-457.35
18625,74972,10000022359,-101.85
18626,81009,10000011363,-203.87
18627,55978,10000014467,-8.21
18628,86181,10000002826,-357.43
18629,71192,10000020023,-339.14
18630,38188,10000011119,-71.35
18631,33876,10000000865,-430.84
18632,88045,10000024491,-122.24
18633,17571,10000005098,-444.9
18634,82636,10000024527,-250.02
18635,92712,10000010078,-300.18
18636,56938,10000019952,-263.2
18637,23691,10000004930,-323.59
18638,77353,10000012540,-100.94
18639,21906,10000007984,-398.83
18640,43494,10000023968,-160.42
18641,93587,10000001755,-171.23
18642,12245,10000020689,-385.39
18643,99818,10000003619,-468.19
18644,43307,10000008782,-385.28
18645,63795,10000020013,-337.42
18646,88285,10000011088,-497.0
18647,97673,10000002997,-404.07
18648,15763,10000018348,-234.5
18649,25422,10000006766,-352.85
18650,71938,10000018413,-234.32
18651,83551,10000005553,-436.78
18652,38430,10000021806,-478.16
18653,70170,10000022670,-402.09
18654,18760,10000006472,-132.1
18655,88463,10000011525,-87.2
18656,17500,10000011502,-119.63
18657,36422,10000007039,-335.87
18658,28975,10000004118,-479.05
18659,68973,10000018721,-101.03
18660,33511,10000022828,-269.31
18661,75360,10000005718,-118.98
18662,66949,10000000555,-169.3
18663,40274,10000024436,-233.83
18664,68990,10000011631,-86.72
18665,59428,10000007623,-434.54
18666,99322,10000016203,-88.17
18667,71931,10000010501,-466.95
18668,64412,10000017855,-232.48
18669,42768,10000004154,-354.53
18670,34141,10000000376,-227.58
18671,50364,10000011171,-2.5
18672,45421,10000022364,-72.38
18673,75454,10000018238,-174.96
18674,44886,10000007986,-65.79
18675,41619,10000004259,-216.36
18676,67958,10000001263,-380.09
18677,36486,10000001754,-271.53
18678,29499,10000004729,-290.49
18679,26263,10000015002,-65.34
18680,45419,10000003254,-445.66
18681,74505,10000001441,-326.96
18682,75648,10000002040,-295.14
18683,11010,10000000699,-393.47
18684,25076,10000016989,-235.98
18685,24045,10000021881,-107.99
18686,24062,10000009630,-374.79
18687,77520,10000012911,-399.03
18688,97079,10000023345,-300.65
18689,48604,10000007002,-16.26
18690,60265,10000021370,-317.68
18691,46040,10000022865,-136.23
18692,88395,10000016657,-230.84
18693,17246,10000008299,-36.4
18694,76120,10000015654,-417.56
18695,35287,10000013689,-170.61
18696,53098,10000007148,-251.86
18697,69404,10000013004,-27.86
18698,26479,10000005231,-404.7
18699,92390,10000008104,-306.18
18700,32630,10000002750,-255.09
18701,87968,10000019774,-456.8
18702,72325,10000009720,-307.41
18703,23571,10000012053,-269.71
18704,91751,10000015862,-374.03
18705,68957,10000012691,-244.9
18706,26134,10000002940,-406.7
18707,54932,10000003625,5.36
18708,45012,10000012125,-103.94
18709,94127,10000011253,-298.46
18710,60836,10000002294,-129.79
18711,60475,10000023041,-448.54
18712,26972,10000020929,-406.39
18713,31030,10000012640,-110.67
18714,66615,10000000073,-356.89
18715,16052,10000014368,-258.35
18716,15857,10000011270,-352.52
18717,48913,10000000999,-360.46
18718,69913,10000001374,-310.61
18719,22647,10000015522,-218.12
18720,97365,10000009044,-301.42
18721,14717,10000020879,-63.02
18722,80807,10000000833,-331.56
18723,48604,10000007001,-137.75
18724,55785,10000003035,-11.94
18725,17347,10000002317,-66.83
18726,35669,10000006163,-1.34
18727,86307,10000022539,-162.32
18728,31156,10000002512,-182.91
